CODIGO_ESTADO;ESTADO;CODIGO_MUNICIPIO;MUNICIPIO;CODIGO_PARROQUIA;PARROQUIA;CODIGO_CENTRO;CENTRO;DIRECCION;CANTIDAD_MESAS;MESAS_AUTO;VENEZOLANOS;EXTRANJEROS;ELECTORES;TRANSMISION
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101004;ESCUELA ESTADAL GRADUADA JULIAN MELLADO;SECTOR: PUEBLO NUEVO. FRENTE CALLE HERES. IZQUIERDA CALLE HERES VIA AUTOPISTA. DERECHA CALLE HERES VIA HOSPITAL. REFERENCIA 100 METROS DEL HOSPITAL DISTRITAL DE BEJUMA;5;5;2855;0;2855;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101007;ESCUELA ESTADAL JOSE IGNACIO PULIDO;SECTOR: EL SURTIDOR. FRENTE AVENIDA ANZOATEGUI. IZQUIERDA CALLE VALENCIA. DERECHA CALLE JUNIN. REFERENCIA 50 METROS DE CHUKY MOTOS;4;4;2278;0;2278;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101008;NUCLEO ESCOLAR NO 79;CASER÷O: SANTA BARBARA. FRENTE CAMINO VIA SAN ANTONIO. IZQUIERDA CAMINO VIA SANTA ANA. DERECHA CAMINO VIA SAN ANTONIO. REFERENCIA CASERIO SANTA BARBARA;1;1;34;0;34;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101009;PRE ESCOLAR EL RINCON;URBANIZACI‡N: EL RINCON SECTOR 2 VEREDA 13. FRENTE VEREDA 13. IZQUIERDA PICA TERRENO BALDIO. DERECHA AVENIDA 3. REFERENCIA VEREDA 13 URBANIZACION EL RINCON;5;5;2832;0;2832;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101013;UNIDAD EDUCATIVA INSTITUTO SAN MARTIN;SECTOR: CHIRGUITA. FRENTE CALLE BRICE•O MENDEZ. IZQUIERDA AVENIDA CARABOBO. DERECHA AVENIDA BOLIVAR. REFERENCIA CALLE BRICE•O MENDEZ, ENTRE BOLIVAR Y CARABOBO;3;3;1496;0;1496;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101014;JARDIN DE INFANCIA LOS GATICOS;CASER÷O ALTOS DE REYES FRENTE CALLE SEGUNDA. IZQUIERDA CALLEJ‡N AL LADO DE LA CAPILLA. DERECHA CAMINO VIA EL COCO AL LADO DE LA CAPILLA DE ALTOS DE REYES EDIFICIO;3;3;1388;0;1388;T
7;EDO. CARABOBO;1;MP. BEJUMA;1;PQ. BEJUMA;70101015;UNIDAD EDUCATIVA EL NARANJAL NUCLEO ESCOLAR RURAL Nß 009;CASER÷O: EL NARANJAL. FRENTE CAMINO VIA EL NARANJAL. IZQUIERDA CAMINO VIA EL ENCALAO. DERECHA CAMINO VIA BEJUMA. REFERENCIA INTERIOR DEL CASERIO EL NARANJAL;1;1;155;0;155;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102001;ESCUELA BASICA PIMENTEL CORONEL;SECTOR: BOQUERON. FRENTE AVENIDA BOLIVAR. IZQUIERDA CALLE MIRANDA. DERECHA CALLE GREGORIO BARRETO. REFERENCIA BOLIVAR SIN NUMERO CANOABO;4;4;1907;0;1907;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102002;ESCUELA TECNICA AGROPECUARIA CARLOS SANDA;SECTOR: LOS NARANJOS. FRENTE CARRETERA VIA LOS NARANJOS. IZQUIERDA CARRETERA VIA LOS NARANJOS. DERECHA CARRETERA VIA CANOABO. REFERENCIA A 200 METROS DE LA UNIVERSIDAD NACIONAL EXPERIMENTAL SIMON RODRIGUEZ;1;1;559;0;559;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102003;UNIDAD EDUCATIVA PALMICHAL NO 80;CASER÷O: PALMICHAL. FRENTE CARRETERA VIA PALMICHAL. IZQUIERDA CARRETERA VIA LA CUMBRE. DERECHA CARRETERA VIA CAMPAMENTO PEQUIVEN. REFERENCIA CASERIO PALMICHAL;1;1;367;0;367;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102004;ESCUELA BOLIVARIANA VALLE HONDO;SECTOR: LAS ROSAS. FRENTE CARRETERA VIA CANOABO. IZQUIERDA CARRERA VIA BEJUMA. DERECHA CARRETERA VIA CANOABO. REFERENCIA SECTOR VALLE HONDO;1;1;467;0;467;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102005;ESCUELA BASICA ESTADAL DON VIVIANO VARGAS;CASER÷O: CANOABITO. FRENTE CARRETERA VIA CANOABITO. IZQUIERDA CARRETERA VIA CANOABO. DERECHA CARRETERA VIA EL GUINEO. REFERENCIA CASERIO CANOABITO VIA EL GUINEO;2;2;656;0;656;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102006;ESCUELA BASICA LA BELEN NUMERO 74;CASER÷O: LA SABANA. FRENTE CALLE SAN JOSE DE LA SABANA. IZQUIERDA CALLE VISTA ALEGRE. DERECHA CALLE LA ESCUELA. REFERENCIA CASERIO LA SABANA VIVIENDA RURAL VIA URAMA;2;2;944;0;944;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102007;JARDIN DE INFANCIA BOLIVARIANO PIMENTEL CORONEL;SECTOR: BOQUERON. FRENTE CALLE VALENCIA. IZQUIERDA AVENIDA CARABOBO. DERECHA AVENIDA BOLIVAR. REFERENCIA AL LADO DE LA PANADERIA LA FLOR DE CANOABO;1;1;291;0;291;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102008;UNIDAD EDUCATIVA AGUA CLARA;CASER÷O AGUA CLARA DERECHA CARRETERA VIA URAMA. IZQUIERDA CAMINO VIA LA TIGRERA. FRENTE CAMINO PRINCIPAL 100 METROS CARRETERA VIA URAMA EDIFICIO;1;1;71;0;71;T
7;EDO. CARABOBO;1;MP. BEJUMA;2;PQ. CANOABO;70102009;CENTRO DE EDUCACION INICIAL GUINEO;CASER÷O EL GUINEO FRENTE CARRETERA VIA PRINCIPAL EL GUINEO. IZQUIERDA PROLONGACI‡N  EL GUINEO. DERECHA CALLEJ‡N EL GUINEO FINAL DE LA CARRETERA PRINCIPAL EL GUNIO CASA;1;1;48;0;48;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103001;GRUPO ESCOLAR PARAMACONI;SECTOR: LA COLONIA. FRENTE BULEVAR CARABOBO. IZQUIERDA CALLE BOLIVAR. DERECHA CALLE DINAMARCA. REFERENCIA FRENTE A LA CAPILLA DE LA COLONIA;4;4;2170;0;2170;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103002;UNIDAD EDUCATIVA CARIAPRIMA;CASER÷O: CARIAPRIMA. FRENTE CARRETERA VIA CARIAPRIMA. IZQUIERDA CARRETERA VIA CARIAPRIMA. DERECHA CARRETERA VIA LA COLONIA. REFERENCIA VIA PRINCIPAL CHIRGUA, CARIAPRIMA KILOMETRO 14;2;2;611;0;611;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103003;ESCUELA SARA DE MORENO;CASER÷O: LA PAREDE•A. FRENTE CALLE PRINCIPAL. IZQUIERDA CARRETERA VIA LA COLONIA. DERECHA CARRETERA VIA LA PAREDE•A. REFERENCIA VIA PRINCIPAL SIN NUMERO CASERIO LA PAREDE•A CHIRGUA;2;2;1052;0;1052;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103004;ESCUELA ESTATAL TORCUATO MANZO NU•EZ;SECTOR: LA ALCABALA. FRENTE CARRETERA VIA LA COLONIA. IZQUIERDA AVENIDA VIA LA COLONIA. DERECHA CARRETERA VIA LA MONA. REFERENCIA VIA CHIRGUA CASERIO CASUPITO;2;2;1186;0;1186;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103005;UNIDAD EDUCATIVA SIMON RODRIGUEZ;SECTOR: POTRERITO. FRENTE CARRETERA VIA LA COLONIA. IZQUIERDA CARRETERA VIA CARIAPRIMA. DERECHA CARRETERA VIA LA COLONIA. REFERENCIA VIA CARIAPRIMA CHIRGUA;2;2;621;0;621;T
7;EDO. CARABOBO;1;MP. BEJUMA;3;PQ. SIMON BOLIVAR;70103006;UNIDAD EDUCATIVA EDUARDO BLANCO;CASER÷O SILVA, SECTOR LA MONA DERECHA CARRETERA VIA LA MONA. IZQUIERDA CARRETERA VIA LA COLONIA. FRENTE CARRETERA VIA LA COLONIA A 100 METROS DE LA CARRETERA VALENCIA - BEJUMA CASA;1;1;198;0;198;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201001;ESCUELA FRANCISCO ARAMENDI;SECTOR: EL ROSARIO. FRENTE CALLE NEGRO PRIMERO. IZQUIERDA CALLE SOUBLETTE. DERECHA TRANSVERSAL DOCTOR. NADAL. REFERENCIA BARRIO EL ROSARIO CALLE BOYACA NUMERO 41-1 GUIGUE;6;6;3326;0;3326;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201002;ESCUELA CONCENTRADA 5 DE JULIO;BARRIO 5 DE JULIO GUIGUE;4;4;2283;0;2283;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201003;GRUPO ESCOLAR LANCASTER;BARRIO: PUEBLO NUEVO. FRENTE CALLE PAEZ. IZQUIERDA CALLE RICAURTE. DERECHA CALLE PALAO RICO. REFERENCIA CALLE PAEZ NUMERO 27 GUIGUE;6;6;3343;0;3343;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201004;ESCUELA HERMANO GASPAR;URBANIZACI‡N: BOCA DE RIO. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE  2. DERECHA CALLE RIVAS. REFERENCIA CALLE RIVAS SIN NUMERO. URBANIZACION BOCA DE RIO NUMERO 3;1;1;423;0;423;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201005;GRUPO ESCOLAR LINO CLEMENTE;SECTOR: TUREN - TERRONAL. FRENTE BULEVAR PLAZA BOLIVAR. IZQUIERDA CALLE SUCRE. DERECHA AVENIDA BOLIVAR. REFERENCIA CALLE BOLIVAR NUMERO 49 GUIGUE AL LADO DE LA PLAZA BOLIVAR;6;6;3286;0;3286;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201006;LICEO CARLOS ARVELO;SECTOR: LA LINDA. FRENTE CALLE PRINCIPAL LA LINDA. IZQUIERDA CALLE EL LICEO. DERECHA TRANSVERSAL NAVERAN. REFERENCIA CALLEJON LA LINDA BARRIO LA LINDA, GUIGUE;5;5;2795;0;2795;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201007;ESCUELA ESTADAL CONCENTRADA FERNANDO FIGUEREDO;SECTOR: EL MILAGRO. FRENTE CALLE RIBERENO. IZQUIERDA CARRETERA NACIONAL GUIGUE MARACAY. DERECHA CALLE RIVAS. REFERENCIA CASERIO EL MILAGRO;3;3;1590;0;1590;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201008;UNIDAD EDUCATIVA NACIONAL CONCENTRADA LA ADUANA;SECTOR: LA ADUANA. FRENTE CARRETERA NACIONAL GUIGUE MARACAY. IZQUIERDA CALLE PRINCIPAL. DERECHA CALLEJ‡N LOS CAOBALES. REFERENCIA CARRETERA NACIONAL GUIGUE SECTOR LA  ADUANA CARRETERA NACIONAL GUIGUE MARACAY FRENTE AL TALLER FROILAN;4;4;1942;0;1942;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201009;UNIDAD EDUCATIVA ESTADAL MONSE•OR JESUS MARIA PELLIN;CASER÷O: EL VENAO. FRENTE CARRETERA NACIONAL GUIGUE VALENCIA. IZQUIERDA TRANSVERSAL CASA MANUEL PINA. DERECHA CALLE PRINCIPAL ROSENDO TORRES. REFERENCIA CARRETERA PRINCIPAL GUIGUE VALENCIA DESPUES DE LA CIUDADELA ANDRES BELLO;5;5;2817;0;2817;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201010;UNIDAD EDUCATIVA NACIONAL RURAL BOLIVARIANA SAN JUAN DE DIOS;BARRIO: SAN JUAN DE DIOS. FRENTE CALLE LA VAQUERA. IZQUIERDA CARRETERA NACIONAL GUIGUE VALENCIA. DERECHA TRANSVERSAL A LA VAQUERA. REFERENCIA CARRETERA NACIONAL SAN JUAN DE DIOS;5;5;2564;0;2564;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201011;ESCUELA NACIONAL EL TROMPILLO;SECTOR: EL TROMPILLO. FRENTE CALLE LOS CAOBOS. IZQUIERDA TRANSVERSAL A LA ETA. DERECHA CARRETERA NACIONAL GUIGUE BELEN. REFERENCIA VIA GUIGUE BELEN CASERIO EL TROMPILLO;3;3;1512;0;1512;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201012;ESCUELA EL PI•AL;CASER÷O: EL PI•AL. FRENTE CARRETERA PRINCIPAL SECTOR ARAGUITA . IZQUIERDA PROLONGACI‡N VIA PRINCIPAL. DERECHA CARRETERA PRINCIPAL LA FAMILIA GUERRA. REFERENCIA CASERIO EL PI•AL;2;2;715;0;715;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201013;ESCUELA BASICA YUMA;CASER÷O: YUMA. FRENTE CALLE BOLIVAR. IZQUIERDA CARRETERA NACIONAL GUIGUE MARACAY. DERECHA TRANSVERSAL BOULEVAR. REFERENCIA CALLE PRINCIPAL CASERIO YUMA;3;3;1755;0;1755;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201014;CENTRO DE EDUCACION INICIAL NACIONAL BOLIVARIANO TENIENTE PEDRO CAMEJO;CASER÷O: GUAICA. FRENTE CALLE TENIENTE PEDRO CAMEJO. IZQUIERDA CALLE EL TALLER. DERECHA CARRETERA AGUA BLANCA. REFERENCIA CALLE SUCRE CON CALLE EL LAGO, SECTOR SAN MIGUEL, DIAGONAL A LA CANCHA DEPORTIVA;8;8;4204;0;4204;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201015;UNIDAD EDUCATIVA NACIONAL CONCENTRADA NACIONAL  COGOLLAL;CASER÷O: SECTOR COGOLLAL. FRENTE CARRETERA PRINCIPAL COGOLLAL. IZQUIERDA TRANSVERSAL AL ARCO COGOLLAL. DERECHA TRANSVERSAL BODEGA FAMILIA CASTILLO. REFERENCIA VIA COGOLLAL CARRETERA PRINCIPAL GUAICA;1;1;491;0;491;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201016;ESCUELA BASICA ALTAMIRA;CASER÷O: ALTAMIRA. FRENTE CARRETERA PRINCIPAL VIA COPETON. IZQUIERDA CARRETERA VIA LA SAPERA. DERECHA CARRETERA COPETON. REFERENCIA CASERIO ALTAMIRA;1;1;272;0;272;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201017;UNIDAD EDUCATIVA  NACIONAL BOLIVARIANA COPETON;CASER÷O: COPETON. FRENTE CALLE PRINCIPAL ALTAMIRA COPETON VIA ALETON. IZQUIERDA CARRETERA VIA ALETON. DERECHA TROCHA VIA RIO EL MARQUERO. REFERENCIA CALLE PRINCIPAL CASERIO COPETON;1;1;273;0;273;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201018;ESCUELA GRADUADA FRANCISCO DE MIRANDA;SECTOR: LAS COLONIAS. FRENTE CALLE PRINCIPAL LAS COLONIAS. IZQUIERDA CARRETERA GUIGUE BELEN. DERECHA CALLEJ‡N EL RECREO. REFERENCIA VIA GUIGUE BELEN CASERIO LAS COLONIAS;3;3;1258;0;1258;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201019;UNIDAD EDUCATIVA ESTADAL CONCENTRADA LAS VEGAS;CASER÷O: LAS VEGAS. FRENTE CALLE PRINCIPAL LAS VEGAS FRENTE A LA CAPILLA SAN JOSE. IZQUIERDA CARRETERA FAMILIA LOS TAVIO. DERECHA CARRETERA FAMILA CEDE•O. REFERENCIA CALLE PRINCIPAL SECTOR LAS VEGAS;1;1;417;0;417;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201020;ESCUELA ESTADAL ANTONIO FERNADEZ MOSQUEDA;SECTOR: PUENTE SAPERA. FRENTE CARRETERA VIA ALTAMIRA PRINCIPAL. IZQUIERDA TROCHA LOS VECINO. DERECHA CARRETERA VIA SANTA CECILIA. REFERENCIA AL FINAL DEL TERMINAL DE PASAJERO;1;1;220;0;220;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201021;ESCUELA ESTADAL TEOLINDA ROMERO DE DIAZ;SECTOR: PANECITO. FRENTE CARRETERA NACIONAL GUIGUE-MARACAY. IZQUIERDA TRANSVERSAL URBANIZACION BUENA AVENTURA. DERECHA TRANSVERSAL AL MATADERO GUIGUE. REFERENCIA AVENIDA BOLIVAR SIN NUMERO PANECITO;6;6;3220;0;3220;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201022;UNIDAD EDUCATIVA ANTONIO RICAURTE;URBANIZACI‡N: BOCA DE RIO SECTOR INAVI. FRENTE CALLE NUMERO 4. IZQUIERDA VEREDA NUMERO 1. DERECHA CALLE NUMERO 5. REFERENCIA URBANIZACION BOCA DE RIO, SECTOR INAVI CALLE 6, AL LADO DE LA ALFARERIA INTERNACIONAL;4;4;2324;0;2324;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201023;UNIDAD EDUCATIVA LUIS BELTRAN PRIETO FIGUEROA;SECTOR: EL ROSARIO1. FRENTE CALLE DOCTOR NADAL. IZQUIERDA CALLE RICAURTE. DERECHA CALLE BRICE•O MENDEZ. REFERENCIA A 50 METROS DEL AUTOLAVADO ASDRUBAL;2;2;1090;0;1090;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201028;ESCUELA ESTADAL PATRICIO MARTINEZ;SECTOR: LA LINDA. FRENTE CALLE CEDE•O. IZQUIERDA CALLE PRINCIPAL. DERECHA CALLE ROSENDO TORRE. REFERENCIA CALLEJON LA LINDA, BARRIO LA LINDA, GUIGUE;1;1;385;0;385;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201031;ESCUELA BOLIVARIANA BUENAVENTURA;URBANIZACI‡N: BUENA AVENTURA. FRENTE CALLE NUMERO 1. IZQUIERDA CALLE NUMERO 2. DERECHA CALLE NUMERO 5. REFERENCIA AVENIDA BOLIVAR SIN NUMERO PANECITO;2;2;1005;0;1005;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201032;ESCUELA EDAD DE ORO;SECTOR LA ADUANA DERECHA CALLE N-4. FRENTE CALLE N-5. IZQUIERDA PROLONGACI‡N CALLE N-5 AMBULATORIO LA ADUANA CASA;2;2;681;0;681;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201033;JARDIN DE INFANCIA LINO DE CLEMENTEII;SECTOR TUREN DERECHA CALLE ARVELO. IZQUIERDA CALLE RICAURTE. FRENTE CALLE 19 DE ABRIL DETRAS DE LA PLAZA ARVELO GALP‡N;2;2;723;0;723;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201034;UNIDAD EDUCATIVA SANTOS ANGEL DE CUSTODIOS;SECTOR CASCO CENTRAL DE GUIGUE DERECHA CALLE BOLIVAR. IZQUIERDA CALLE PAEZ. FRENTE CALLE ARVELO FRENTE A LA PLAZA AVILA Y AL LADO DE LA IGLESIA CASA;2;2;601;0;601;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201035;UNIDAD EDUCATIVA INICIALL BOLIVARIANA LORO PEDERNALES;SECTOR PEDERNALES FRENTE CALLE PADRE RIVOLTA. DERECHA CARRERA NACIONAL GUIGUE-BELEN. IZQUIERDA PROLONGACI‡N DE LA CALLE PADRE RIVOLTA A 300 METROS DE HOGARES CREA EDIFICIO;1;1;344;0;344;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201036;UNIDAD EDUCATIVA REQUENA;SECTOR REQUENA FRENTE CALLE LA ESCUELA. IZQUIERDA CARRETERA PRINCIPAL VIA AL VERTEDERO. DERECHA PROLONGACI‡N DE LA CALLE LA ESCUELA BODEGA MAX ZULI EDIFICIO;1;1;449;0;449;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201037;CENTRO DE EDUCACION INICIAL BOLIVARIANO ESPECIAL 18;SECTOR CAMPO ALEGRE 1 DERECHA CALLE AMBROSIO PLAZA. IZQUIERDA CALLE URDANETA. FRENTE CALLE MONTES DE OCA DIAGONAL CACHAPERA PUNTO AL SABOR CASA;2;2;974;0;974;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201038;ESCUELA TECNICA AGROPECUARIA MIGUEL BORRAS;SECTOR EL TROMPILLO IZQUIERDA CALLE TERRENO. DERECHA CARRETERA NACIONAL GUIGUE-BELEN. FRENTE CARRETERA NACIONAL GUIGUE-BELEN ESTADIUN EL TROMPILLO CASA;1;1;500;0;500;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;1;PQ. GUIGUE;70201039;CENTRO DE EDUCACION INICIAL. EL TROMPO;SECTOR SECTOR EL VENADO CIUDADELA ANDRES BELLO IZQUIERDA CALLE PRIMCIPAL. FRENTE CALLE N-1. DERECHA CAMINO QUE CONDUCE A LA SEGUNDA CALLE CIUDADELA ANDRES BELLO CASA;1;1;508;0;508;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202001;ESCUELA ESTADAL GRADUADA CARABOBO;SECTOR: CASCO BELEN. FRENTE CALLE AVILA. IZQUIERDA CALLE PADRE HERNANDEZ. DERECHA CALLE PAEZ. REFERENCIA CALLE AVILA SIN NUMERO, BELEN FRENTE A LA PLAZA BOLIVAR DE BELEN;6;6;3461;0;3461;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202002;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA VALLECITO;CASER÷O: VALLECITO. FRENTE CALLE PRINCIPAL SANTA ROSA. IZQUIERDA CALLE SANTA ROSA ARRIBA. DERECHA CARRETERA VALLECITO MANUARE. REFERENCIA CALLE PRINCIPAL VALLECITO SANTA ROSA;2;2;1178;0;1178;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202003;ESCUELA BASICA MANUARE;SECTOR: MANUARE. FRENTE CALLE COLEGIO. IZQUIERDA CARRETERA PRINCIPAL MANUARE. DERECHA CALLE CARABOBO. REFERENCIA CASERIO MANUARE AL FRENTE DEL COMANDO DE POLICIA;4;4;2198;0;2198;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202004;UNIDAD EDUCATIVA NACIONAL MARIPA;CASER÷O: COCOROTE. FRENTE CARRETERA PRINCIPAL VIA GUACAMAYA. IZQUIERDA CAMINO A LA GRANJA AGROCUY. DERECHA PROLONGACI‡N CARRETERA VIA GUACAMAYA. REFERENCIA CASERIO COCOROTE AL LADO DE LA GRANJA LA PRINCESA;1;1;382;0;382;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202005;ESCUELA BASICA ESTADAL CONCENTRADA SANTA ROSA DEL SUR;CASER÷O: SANTA ROSA DEL SUR. FRENTE TROCHA PRINCIPAL SANTA ROSA DEL SUR. IZQUIERDA TROCHA DE LA PRINCIPAL SANTA ROSA DEL SUR. DERECHA TROCHA PRINCIPAL SANTA ROSA DEL SUR. REFERENCIA CERCA DEL AMBULATORIO CASERIO SANTA ROSA DEL SUR;1;1;169;0;169;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202006;ESCUELA BASICA ESTADAL MANUARITO;SECTOR: MANUARITO. FRENTE CARRETERA PRINCIPAL MANUARITO. IZQUIERDA PICA VIA A LA QUEBRADA MANUARITO. DERECHA PROLONGACI‡N VIA PRINCIPAL SECTOR MANURITO. REFERENCIA CASERIO MANUARITO;1;1;263;0;263;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202007;ESCUELA UNITARIA NO 155;CASER÷O: LAS MULAS. FRENTE CARRETERA PRINCIPAL VIA SANTA ROSA DEL SUR. IZQUIERDA CAMINO LA VUELTA. DERECHA CAMINO FAMILA PANTOJA. REFERENCIA CASERIO LAS MULAS;1;1;271;0;271;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202008;UNIDAD EDUCATIVA MODULO RURAL DE BELEN;SECTOR: CERRO LA CRUZ. FRENTE CALLEJ‡N LOS BLANCOS. IZQUIERDA CARRETERA BELEN GUIGUE. DERECHA CAMINO CERRO LA CRUZ. REFERENCIA AVENIDA LOS ESTUDIANTES DESPUES DE EL CENTRO DE DIAGNOSTICO INTEGRAL DE BELEN;2;2;865;0;865;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202010;JARDIN DE INFANCIA NACIONAL DE BELEN;SECTOR: EL CASCO. FRENTE CALLE GUARICO. IZQUIERDA CALLE LIBERTAD. DERECHA CALLE AVILA. REFERENCIA CALLE AVILA CRUCE CON CALLE GUARICO FRENTE A LA COOPERATIVA SIERRA DE CARABOBO;2;2;824;0;824;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;2;PQ. BELEN;70202011;FUNDACION ORFION BELEN;CASER÷O PLAZA IZQUIERDA CALLE AVILA. FRENTE CALLE PEDRO PABLO HERNANDEZ. DERECHA PASAJE COROMOTO PLAZA BOLIVAR GALP‡N;2;2;673;0;673;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;3;PQ. TACARIGUA;70203001;ESCUELA GRADUADA MANUEL GODOY;URBANIZACI‡N: FERNANDEZ SUAREZ 1. FRENTE CALLE CEDRO 1. IZQUIERDA CALLE MERIDA. DERECHA CALLE CEDRO 2. REFERENCIA DIAGONAL A LA PLAZITA DE CARAQUITA VIEJA;5;5;2696;0;2696;T
7;EDO. CARABOBO;2;MP. CARLOS ARVELO;3;PQ. TACARIGUA;70203002;UNIDAD EDUCATIVA ESTADAL GHERMINA BARRAGAN;SECTOR: LA TIAMITA. FRENTE CALLE ANDRES BELLO. IZQUIERDA CARRETERA AUTOPISTA GUIGUE VALENCIA. DERECHA CARRETERA NACIONAL GUIGUE VALENCIA. REFERENCIA DIAGONAL A LA CASA DE LOS ONTIVEROS DONDE ESTAN LOS POLICIAS ACOSTADOS.;5;5;2760;0;2760;T
